Image,Ratings,Price,Description
"[[[254 251 255]
  [237 234 235]
  [231 230 232]
  ...
  [214 212 211]
  [216 216 216]
  [249 249 249]]

 [[241 238 240]
  [ 72  67  67]
  [ 30  30  31]
  ...
  [ 17  15  18]
  [ 27  27  27]
  [207 207 206]]

 [[233 232 232]
  [ 29  27  26]
  [  0   0   4]
  ...
  [  2   2   7]
  [  6   5   6]
  [197 197 197]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.1,"$719
72","32-inch WQHD (2560 x 1440) Fast IPS gaming monitor with ultrafast 175Hz (above 144Hz) refresh rate designed for professional gamers and immersive gameplay
Fast IPS technology enables a 1ms response time (GTG) for sharp gaming visuals with high frame rates
ASUS Extreme Low Motion Blur Sync (ELMB SYNC) technology enables ELMB together with G-SYNC Compatible, eliminating ghosting and tearing for sharp gaming visuals with high frame rates.
G-SYNC Compatible, delivering a seamless, tear-free gaming experience by enabling VRR (variable refresh rate) by default.
High Dynamic Range (HDR) technology with professional color gamut delivers contrast and color performance that meets the DisplayHDR 600 certification.
Robust connectivity with HDMI (v2.0) x2, DisplayPort 1.2, USB ports
What’s in the box: Power Adapter (150W) ,Power cord , DP cable , HDMI cable , USB 3.0 cable ,Warranty card, QSG , Calibration report, Thank you card, ROG sticker
Free 3-month Adobe Creative Cloud Subscription: Receive complimentary access with the purchase of this product (offer valid from 9/15/2021 to 8/31/2023)"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.4,,"👍 Original from AuviPal with upgraded Gigabit Ethernet port for lightning-fast wired speeds which gives you a full speed of your internet, Ideal for Raspberry Pi 3B+, Compatible with all previous models.
👍 It utilizes the optimal PoE module solution with Isolation transformer + Standard PD (Powered Devices) chip. Run your Raspberry Pi more stable and safer when compared with others cheap non-isolated transformer and diode PD module.
👍 PoE HAT Alternative - a cost savings way to achieve POE function for your Raspberry Pi instead of buying an overpriced PoE HAT, What’s more, no need to dismount raspberry pi case or screen anymore during installation by using AuviPal Gigabit PoE Splitter.
👍 Fully complies with IEEE 802.3af/at standard, Work with all IEEE 802.3af/at compliant PoE switch and PoE Injector (Not included). Plug and play, no extra effort or configuration required, Set it up in seconds.
👍 2-year warranty and 24/7 lifetime hassle free customer service, add to cart & get AuviPal now to enjoy the best value!"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$11
15","6-outlet surge protector with 2.5-foot cord, AC Plug Style: straight plug,Not a Flat Plug
Ideal solution for small home appliances, general household electronics, entry-level computers, printers, and ADSL modems
Provides complete protection from power surges, spikes, and AC contamination
Slim design reduces office clutter
Rated to handle 555 Joules, Belkin Lifetime Warranty and dollar 15,000 Connected Equipment Warranty"
"[[[231 229 230]
  [122 124 128]
  [112 113 114]
  ...
  [133 130 132]
  [134 131 134]
  [219 217 222]]

 [[159 164 162]
  [ 16  18  19]
  [ 41  20  16]
  ...
  [ 37  21  21]
  [ 25  19  19]
  [129 129 134]]

 [[155 154 154]
  [ 82  49  39]
  [196  95  70]
  ...
  [ 62  10   4]
  [ 39  23  19]
  [118 122 124]]

 ...

 [[255 255 255]
  [255 255 255]
  [254 254 254]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [254 254 254]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.3,"$96
18","SHARE THE PANORAMIC VIEW : The 23.8 inch monitor adopts a new generation of VA screen, covering 99% of the SRGB color gamut and 8bit gray level over 16.7M color numbers. Thus the business monitor can 100% restore true colors and present vivid details. Besides, the 178° wide viewing angle of this VA monitor allows you to enjoy a clear, sharp, and delicate images at any angle.
EXTREMELY VIEWING COMFORT: Find your best viewing position and stay comfortable by tilting the screen up to 5 degrees forward or 15 degrees backward. Flicker-Free technology, Blue Light Filter, you can enjoy ultra-smooth gameplay or working for all-day without any eyes uncomfort.
ULTRA SLIM DESIGN: The KOORUI 23.8 inch Business Computer Monitor adopts edgeless design to make the picture more complete when multiple monitors connect. A great choice of business display for desktop, or laptop at home.
MULTIPLE PORTS: KOORUI monitors provide video interfaces via HDMI and VGA ports. This HDMI monitor is with 60Hz refresh rate (compatible with most normal graphics cards) and FHD 1920x1080p resolution. You can connect the edge-less monitor to Xbox, PC and laptops etc, transmitting high-quality images, any switch between office and entertainment.
RELIABLE MONITOR: KOORUI owns super strength from monitor quality to premium service, making you assured. With a 3-year warranty, a 12-month replacement service and calling technical support. If you find any damage, malfunction or missing accessories, please feel free to contact us."
"[[[251 250 247]
  [212 208 212]
  [176 170 182]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[202 207 201]
  [ 47  47  49]
  [  6   4  15]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[134 149 142]
  [ 12  18  20]
  [ 43  41  52]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$109
97","1800R curve monitor the curved display delivers a revolutionary visual experience with a leading 1800R screen curvature as the images appear to wrap around you for an in depth, immersive experience
Hdmi, VGA & PC audio in ports
High refresh rate 75Hz.Brightness (cd/m²):250 cd/m2
Vesa wall mount ready; Lamp Life: 30,000+ Hours
Windows 10 Sceptre Monitors are fully compatible with Windows 10, the most recent operating System available on PCs.Brightness: 220 cd/M2
Pixel Pitch: 0.27156mm (H) x 0.27156 mm (V)
75 hertz"
"[[[255 255 255]
  [229 229 230]
  [183 183 185]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [163 163 165]
  [ 40  40  42]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [151 151 154]
  [ 26  26  28]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,"$149
97","IPS Panel: The IPS (In-Plane Switching) panel cannot be beat when it comes to consistently delivering top color performance and sharp visibility from multiple viewing angles.
165Hz Refresh Rate: Pushing beyond the standard refresh rate, 165Hz gives gamers an edge in visibility as frames transition instantly, leaving behind no blurred images.
Response Time 1ms MPRT: With 1ms MPRT, motion blur is eliminated and exceptionally crisp imagery is visible in the midst of chaotic combat.
320 Brightness: Remarkably vivid colors illuminate the screen like never before with 320 cd/m² brightness.
Blue Light Shift: Blue Light Shift reduces blue light, allowing you to comfortably work, watch, or play applications without straining your eyes."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[195 197 199]
  [119 114 116]
  [114 111 109]
  ...
  [204 207 207]
  [199 199 199]
  [229 229 229]]

 [[119 122 124]
  [ 14  10  11]
  [  7   4   8]
  ...
  [ 87  87  88]
  [ 79  79  79]
  [158 157 157]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,"$149
97","IPS Panel: The IPS (In-Plane Switching) panel cannot be beat when it comes to consistently delivering top color performance and sharp visibility from multiple viewing angles.
119% sRGB: With 119% sRGB, this monitor offers a wider color gamut than most conventional monitors, giving deeper colors and defining features.
300 Lux Brightness: Remarkably vivid colors illuminate the screen like never before with 300 cd/m² brightness.
75Hz Refresh Rate thru Multiple Ports: The HDMI, and DP ports accelerate refresh rate up to 75Hz, providing the visual edge you need to defeat the competition during all of your gaming exploits.
Built in Speakers: Perfectly suited to work & gaming settings, built-in speakers deliver robust & smooth audio while saving space on your desk."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,"$142
21","Higher Refresh Rate with Adaptive Sync: When the game is on the line, you don’t want to miss a beat. Enjoy up to 144 Hz refresh rate that lets you clearly see the action clearly as it unfolds
Full High Definition: 1920*1080P image resolution with unparalleled quality and clarity. Double the image resolution of traditional HD monitors
4ms Fast Response Time: Eliminate screen tearing and choppy frame rates with 4ms response time
Eye Care: Optimize your viewing comfort by reducing blue light emissions
Powerful and Strong Connections: Featuring with the 2 HDMI inputs as well as the 1 Display port, you can connect multiple device"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,"$6
97","Cable Ties - 100 black Cable Management Zip Ties
Use - These black zip ties are designed to bundle and secure cables to help with cord management throughout your home
Easy Use - Small zip ties are easy to manage and zip closed tightly; cut these cable zip ties to the correct length after zipping for a neat, organized installation
Strong - These reusable cable ties have 18 pounds of tensile strength for reliable cord management
Compatibility - Black cable ties work well with a variety of cable types for effective wire management or a DIY cable organizer"
"[[[205 205 205]
  [139 139 139]
  [147 147 147]
  ...
  [235 235 235]
  [235 235 235]
  [247 247 247]]

 [[141 141 141]
  [ 62  62  62]
  [ 69  69  69]
  ...
  [ 90  90  90]
  [ 84  84  84]
  [157 157 157]]

 [[144 144 144]
  [ 73  73  73]
  [ 80  80  80]
  ...
  [ 81  81  81]
  [ 74  74  74]
  [142 142 142]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",3.6,"$137
65","Ergonomic stand: adjustable tilt, swivel, pivot and height
Earth-friendly: recycled plastic, LED backlight, Acer EcoDisplay
23.8"" Full HD Acer ComfyView display with Acer eColor technology
Extensive connectivity: DisplayPort
VGA, DVI and USB 3.0"
"[[[255 255 255]
  [255 255 255]
  [150 150 150]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [193 193 193]
  [ 39  39  39]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[214 214 214]
  [ 58  58  58]
  [ 41  41  41]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",5,"$489
98","27"" 2560x1440, In-Plane Switching, Natural Low Blue Light Display
1080p IRRGB webcam, dual noise-cancelling mics and 2x3W front facing speakers
USB Type-C Hub Monitor with Smart Energy Sensor and Smart Traffic Light"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",3.7,"$199
99","Enterprise-Grade Display for Video Conferencing: High resolution 21 inch monitor with an integrated 1080p camera, stereo speakers, a directional microphone and a touch control bar for sound management.
Doubles as a Second Monitor: Use as a second display with enhanced features designed for video conferencing. Through just one USB-C cord, you can connect your PC to a computer display with a webcam, microphone and speakers.
Diffused Touch Control Lighting: At 3000K, Studio P21's ambient lighting offers a softer, more subtle illumination than the standard ring light. The display lights, located on either side of the screen, give you a warm glow on camera without causing strain on your eyes.
High Quality Camera and Audio: 1080p HD webcam with vibrant colors and excellent camera optics shows you clearly, while a 90 degree FOV frames you just right. Adjustable camera settings available through Lens Desktop app so you can customize for your unique environment. Hear and be heard clearly with integrated stereo speakers and a directional microphone.
Compatibility & Convenience: PC & Mac. Works with Zoom, Microsoft Teams & all other video conferencing services. Enhance security and privacy with the integrated privacy shutter. All-in-one USB-connected design. Wireless mobile phone charging pad at base."
