imges,rating,price,description
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.4,,"Rubber
Synthetic sole
adidas shoes with plush cushioning.
Lace closure
Textile upper
Textile lining
TPU heel pull"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,,"100% Leather
Imported
Synthetic sole
Skechers Memory Foam cushioned insole
Shock absorbing midsole
Flexible rubber traction outsole"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.3,,"Imported
Rubber sole
Shaft measures approximately 6"" from arch
Boot opening measures approximately 11.5 around
SOFT TOE: KEEN.PROTECT soft toe caps help safeguard against minor impact that meet or exceed ASTM F2892 EH standards, but are not reinforced with a secondary crush resistance material
COMFORT: Made with KEEN.ReGEN a lightweight, compression-resisting midsole providing 50% more energy return than standard EVA foam for lasting support and comfort
WATERPROOF: KEEN.DRY is a waterproof, breathable membrane liner that lets vapor out without letting water in for keeping your feet dry and comfortable; The Pittsburg Energy 6” work boots have a mesh liner that integrates with the waterproof membrane"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,,"100 % Synthetic
Imported
Ethylene Vinyl Acetate sole
Heel measures approximately 0.71""
WALKING SHOES: The Crocband flip-flops for women are the perfect warm-weather walking shoes that pair perfectly with shorts, jeans or swimwear
LIGHTWEIGHT AND FUN: Incredibly light and easy to wear, these Crocs women's flip-flops are created with Croslite foam, featuring Iconic Crocs Comfort that offers all-day comfort and support
WHAT SIZE SHOULD I BUY?: These shoes offer a relaxed fit and we recommend ordering a size up to the next largest whole size"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4,,"Synthetic sole
Soccer cleats for grip and ball control
CONTROL ZONE UPPER: Grippy print on the upper for ball control
CLEATED OUTSOLE: Cleated TPU outsole for lightweight traction
Unisex product is men's sizing. Women should size down 1 to 1.5 sizes
MADE WITH RECYCLED CONTENT: Made in part with recycled content generated from production waste, e.g. cutting scraps, and post-consumer household waste to avoid the larger environmental impact of producing virgin content"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,,"Man Made
Imported
Thermoplastic Elastomers sole
CONFIDENTLY COMFORTABLE: These Bayaband Clogs for women and men are a go-anywhere style staple that lets you stay cool while throwing off an extra pop of Crocs spirit.
LIGHTWEIGHT: These Crocs for men and women are incredibly lightweight, water-friendly and buoyant. The Croslite foam offers an Iconic Crocs Comfort that is perfect for relaxing at home or hanging around town.
WHAT SIZE SHOULD I BUY: These shoes offer a roomy fit and we recommend ordering a size up to the next largest whole size.
VENTILATION AND DURABILITY: These innovative Crocs clogs for women and men offer a durable build with advanced ventilation and breathability.
MAKE THEM YOUR OWN: These Crocs clogs for women and men can be customized with Jibbitz charms to reflect your own personal flair."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.4,,"100% Leather
Imported
Rubber sole
Shaft measures approximately ankle-high from arch
Platform measures approximately 0.75 inches
Boot opening measures approximately 10"" around
The finish or polish on these boots show marks which are not scratches"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.3,,"Imported
Thermoplastic Elastomers sole
Shaft measures approximately not_applicable from arch
High quality faux suede upper with faux shearling sock and lining
Memory foam padding for extra comfort
High quality TPR outsole for exceptional flexibility and traction"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,,"Rubber sole
Energy Blade Outdoor: Engineered into the forefoot area of the bottom unit, Energy Blade is a lightweight TPU plate works in cohesion with the soft and springy midsole to filter the ground and deliver a smooth, dynamic stride.
Fuze Surge: Made up of one of our softest EVA compounds and 30% natural rubber, Fuze Surge foam is pillowy for instant comfort and responsive enough to keep rebound levels high. Engineered using less artificial polymers, this midsole compound delivers a more earth-conscious, smooth yet dynamic stride.
Reverse Camber: Inspired by Salomon's ski heritage, this curved midsole geometry helps you feel like you are floating over the ground."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.4,,"100% Textile_Leather
Imported
100% Synthetic sole
Soft Toe. Identifies Non-Safety soft toe intended for use in environments where protective safety toes are not needed or required.
Insite Technology Footbed. Carhartt footbed made with Insite technology is engineered to create maximum arch support to reduce foot fatigue during long days on the job.
FastDry Technology Lining. FastDry lining wicks away sweat for comfort.
Electrical Hazard (Non-Safety Soft Toe). Identifies secondary protection against incidental contact with electrical circuits of 18,000 volts or less under dry conditions. Non-Safety Soft Toe EH styles meet ASTM F2892-18 EH standards.
Cement constructed with Carhartt rubber outsole."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.3,,"Imported
Faux Fur
Rubber sole
STYLISH MICRO SUEDE MOCCASIN SLIPPERS: Gentle micro suede upper added meticulous seaming craft lead to a classic moccasin slipper
COMFY LINING & HANDY DETAILS: Our lining is made by fuzzy sherpa which is soft and warm. Extra V style opening and back heel strap will help you slip on easily
CUSHIONED INSOLE: Supportive EVA foam added 79D memory foam, these warm moccasin house shoes will give your feet for extra comfort
VERSATILE OUTSOLE: The high quality rubber sole with newly designed tread is durable enough to handle the indoor and outdoor occasions. You can walk from bedroom to outside without switching shoes
SIZING & CARING TIPS: You can choose your favourite color from tan, grey and black. We also provide 6 sizes for you to choose ( Size 8, 9, 10, 11, 12, 13 ). Its chic and fashionable appearance makes it pretty good as a gift for your family or friends"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.4,,"Rubber sole
Breathable open engineered mesh upper with seamless synthetic overlays
Breathable textile lining for abrasion-free wear
Removable, foam padded insole for cushioning and support
Durable full-length EVA midsole to absorb shock and offer stability
Durable sole with rubber inserts for grip"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.4,,"Made in the USA
Rubber sole
Shaft measures approximately 7.5"" from arch
Boot opening measures approximately 12"" around
COMPOSITE TOE: Left and right asymmetrical, non-metallic carbon-fiber toes, a composite material, offer an unobtrusive fit and are 15% lighter than steel; The Dover 8” Waterproof work boot meets or exceeds ASTM F2412 and F2413 I/75 and C/75 Standards
TRACTION: Oil- and slip-resistant, non-marking, rubber outsoles are used for improved traction that meet or exceed ASTM F1677 MARK II and ASTM F2913 SATRA Non-Slip Testing Standards; Lug sole patterns provide grip even on slick surfaces
WATERPROOF: KEEN. DRY is a waterproof, breathable membrane liner that lets vapor out without letting water in to keep your feet dry and comfortable; The Dover 8” Waterproof work boot does have a mesh liner that integrates with the waterproof membrane"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.4,,Rubber sole
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",,,"Polyvinyl Chloride sole
Shaft measures approximately Knee High from arch
Boot opening measures approximately 16.6"" around
Injection molded construction for 100-percent waterproof protection
15-Inch Height with a 12-inch cutline to facilitate fast and clean height modification
Flexible upper material stays supple in cold temperatures to make walking easier
Tougher outsole material for good abrasion resistance
Self cleaning cleated outsole, spits out debris as you walk"
